iter	RMSE
3220	6.291503133
3221	6.291378097
3222	6.291268609
3223	6.291128877
3224	6.291079426
3225	6.290950308
3226	6.290881174
3227	6.290713019
3228	6.290614367
3229	6.290560094
3230	6.290438008
3231	6.290375815
3232	6.290277803
3233	6.290179169
3234	6.290080509
3235	6.290024215
3236	6.289942767
3237	6.289787189
3238	6.289658898
3239	6.289551483
3240	6.289387466
3241	6.289263981
3242	6.289109369
3243	6.288955188
3244	6.288815258
3245	6.288700694
3246	6.288520066
3247	6.288477085
3248	6.28835046
3249	6.288272416
3250	6.288217813
3251	6.288001354
3252	6.287853841
3253	6.287729583
3254	6.287549995
3255	6.287462621
3256	6.287358359
3257	6.28722653
3258	6.287081653
3259	6.286983183
3260	6.286930845
3261	6.286835583
3262	6.286835265
3263	6.286676892
3264	6.286581558
3265	6.286494615
3266	6.286351468
3267	6.286233339
3268	6.286131196
3269	6.285987197
3270	6.285854954
3271	6.285730771
3272	6.285660834
3273	6.285586326
3274	6.285469098
3275	6.285368319
3276	6.285273831
3277	6.285165066
3278	6.285048028
3279	6.284875393
3280	6.284836222
3281	6.28472237
3282	6.284632947
3283	6.284454419
3284	6.284368768
3285	6.284306048
3286	6.28416566
3287	6.284071406
3288	6.283837018
3289	6.283704974
3290	6.283575698
3291	6.283438237
3292	6.283392804
3293	6.283322201
3294	6.283182351
3295	6.283051741
3296	6.282955578
3297	6.282804923
3298	6.282714066
3299	6.282642428
3300	6.282532736
3301	6.282412184
3302	6.282319563
3303	6.282255419
3304	6.282131523
3305	6.282054553
3306	6.281865629
3307	6.281744116
3308	6.281591248
3309	6.281459214
3310	6.281348511
3311	6.281267987
3312	6.281163043
3313	6.281103135
3314	6.280979511
3315	6.28086369
3316	6.280762747
3317	6.280634966
3318	6.280536887
3319	6.28036733
3320	6.280272387
3321	6.280118132
3322	6.280052362
3323	6.279973192
3324	6.279825538
3325	6.279690197
3326	6.279551314
3327	6.27946785
3328	6.279356725
3329	6.279297947
3330	6.279168729
3331	6.279082503
3332	6.278969255
3333	6.278777774
3334	6.278627334
3335	6.278501258
3336	6.278362933
3337	6.278245005
3338	6.27808305
3339	6.277996787
3340	6.277779839
3341	6.2776505
3342	6.277503957
3343	6.277357763
3344	6.277223478
3345	6.277079668
3346	6.276940622
3347	6.27685007
3348	6.276736021
3349	6.276631361
3350	6.276476284
3351	6.276280686
3352	6.276174065
3353	6.276130196
3354	6.27599573
3355	6.275880072
3356	6.275777732
3357	6.275649533
3358	6.275584406
3359	6.275476161
3360	6.275426716
3361	6.275299543
3362	6.275176331
3363	6.275125635
3364	6.275063596
3365	6.274967356
3366	6.27483044
3367	6.274662868
3368	6.274540915
3369	6.27447371
3370	6.274318407
3371	6.274215245
3372	6.274083996
3373	6.2738752
3374	6.273777545
3375	6.27367419
3376	6.273507588
3377	6.273403783
3378	6.273277926
3379	6.273219032
3380	6.273085054
3381	6.272989276
3382	6.272841133
3383	6.272735619
3384	6.272721025
3385	6.272610755
3386	6.272471667
3387	6.272328414
3388	6.272200827
3389	6.272091672
3390	6.271982844
3391	6.271898003
3392	6.271801761
3393	6.271753509
3394	6.271686125
3395	6.271583471
3396	6.27135538
3397	6.271196574
3398	6.271088528
3399	6.270973893
3400	6.270817834
3401	6.270703316
3402	6.270616549
3403	6.270437591
3404	6.270317801
3405	6.270206191
3406	6.270089771
3407	6.269987252
3408	6.269933664
3409	6.269871386
3410	6.269721904
3411	6.269590694
3412	6.269459759
3413	6.269381612
3414	6.26929238
3415	6.269177785
3416	6.269075739
3417	6.269022119
3418	6.268925222
3419	6.268701712
3420	6.26858381
3421	6.268471511
3422	6.268386442
3423	6.268300141
3424	6.26822477
3425	6.268122699
3426	6.267995679
3427	6.267866102
3428	6.267779348
3429	6.267679073
3430	6.267575502
3431	6.267517969
3432	6.267333699
3433	6.267228103
3434	6.267097997
3435	6.267031082
3436	6.267013748
3437	6.26685092
3438	6.266676475
3439	6.266570025
3440	6.266468592
3441	6.266342744
3442	6.266219448
3443	6.266126502
3444	6.265955746
3445	6.265889922
3446	6.265723793
3447	6.265591318
3448	6.265467249
3449	6.265361209
3450	6.265307288
3451	6.265168746
3452	6.265083081
3453	6.264924386
3454	6.26482902
3455	6.264666146
3456	6.264533982
3457	6.264390981
3458	6.264275052
3459	6.264114283
3460	6.263989243
3461	6.263838362
3462	6.263739489
3463	6.263566767
3464	6.263480914
3465	6.263255253
3466	6.263128165
3467	6.263021416
3468	6.262962583
3469	6.262869688
3470	6.262791273
3471	6.262633186
3472	6.262546695
3473	6.262446263
3474	6.262409539
3475	6.262313769
3476	6.262189498
3477	6.262134091
3478	6.2620329
3479	6.261954426
3480	6.261874734
3481	6.261690888
3482	6.261593648
3483	6.261482925
3484	6.261381906
3485	6.26128913
3486	6.261110559
3487	6.260991038
3488	6.260845429
3489	6.260739808
3490	6.260613326
3491	6.260518061
3492	6.260451607
3493	6.260379708
3494	6.260263872
3495	6.260205454
3496	6.260028076
3497	6.259931855
3498	6.259817309
3499	6.259675516
3500	6.259592034
3501	6.259476894
3502	6.259302501
3503	6.25918545
3504	6.259057261
3505	6.258954303
3506	6.258775223
3507	6.258662347
3508	6.258541279
3509	6.258440181
3510	6.258325358
3511	6.258254022
3512	6.258187749
3513	6.258068566
3514	6.257873369
3515	6.257693361
3516	6.257558814
3517	6.257456451
3518	6.257306476
3519	6.257197235
3520	6.257082157
3521	6.256998696
3522	6.256890429
3523	6.256808599
3524	6.256707373
3525	6.256571324
3526	6.256460518
3527	6.256343021
3528	6.25634272
3529	6.256201965
3530	6.25610319
3531	6.256070469
3532	6.255876854
3533	6.255708938
3534	6.255610393
3535	6.255490884
3536	6.255373595
3537	6.255214964
3538	6.255095841
3539	6.255040096
3540	6.254900703
3541	6.254826811
3542	6.254702244
3543	6.254571722
3544	6.254545322
3545	6.254443715
3546	6.254342785
3547	6.254253707
3548	6.254037602
3549	6.253885425
3550	6.253774313
3551	6.253644952
3552	6.253549327
3553	6.253394819
3554	6.253205931
3555	6.253095569
3556	6.25300811
3557	6.252934295
3558	6.252722268
3559	6.252628337
3560	6.252520816
3561	6.252390828
3562	6.25229486
3563	6.2521961
3564	6.252090188
3565	6.251905946
3566	6.251764023
3567	6.251679241
3568	6.251606802
3569	6.251460345
3570	6.251337461
3571	6.251216713
3572	6.251123095
3573	6.251019507
3574	6.250886155
3575	6.250826875
3576	6.250737255
3577	6.250629377
3578	6.250483918
3579	6.250397749
3580	6.250269662
3581	6.250062006
3582	6.249917678
3583	6.249774533
3584	6.249653045
3585	6.249521725
3586	6.249402984
3587	6.249300485
3588	6.249193145
3589	6.249014923
3590	6.248895593
3591	6.248723112
3592	6.248627924
3593	6.248502523
3594	6.248330891
3595	6.248227131
3596	6.248119152
3597	6.248066343
3598	6.247918069
3599	6.247846936
3600	6.247790888
3601	6.247684888
3602	6.247549179
3603	6.247475227
3604	6.247368003
3605	6.247224135
3606	6.247094717
3607	6.247071402
3608	6.246971523
3609	6.24690817
3610	6.246822177
3611	6.246671482
3612	6.246600248
3613	6.246490332
3614	6.246450868
3615	6.246343582
3616	6.246292377
3617	6.246186483
3618	6.246127747
3619	6.246029213
3620	6.245876449
3621	6.245735981
3622	6.245607642
3623	6.24551362
3624	6.245387446
3625	6.24528914
3626	6.245212156
3627	6.245152146
3628	6.245044035
3629	6.244954128
3630	6.244904189
3631	6.244804867
3632	6.244680373
3633	6.244532273
3634	6.24449664
3635	6.244364554
3636	6.244270905
3637	6.244183549
3638	6.244098867
3639	6.243989024
3640	6.243791014
3641	6.243689639
3642	6.243598819
3643	6.243484285
3644	6.243356582
3645	6.243209881
3646	6.243178707
3647	6.243063257
3648	6.24298864
3649	6.242899247
3650	6.24279698
3651	6.24274269
3652	6.242588547
3653	6.242405195
3654	6.242268544
3655	6.242124407
3656	6.242085129
3657	6.241940768
3658	6.241815584
3659	6.241779523
3660	6.241626505
3661	6.241468793
3662	6.241329317
3663	6.241286478
3664	6.241208699
3665	6.241113011
3666	6.241023771
3667	6.240899465
3668	6.240808667
3669	6.24064481
3670	6.240525848
3671	6.240407948
3672	6.240302275
3673	6.240188212
3674	6.240097314
3675	6.240096812
3676	6.23996369
3677	6.239853404
3678	6.239753415
3679	6.239614423
3680	6.239512755
3681	6.239391479
3682	6.239329808
3683	6.239322226
3684	6.239187773
3685	6.239041279
3686	6.238888854
3687	6.23876977
3688	6.238671251
3689	6.238517015
3690	6.238409008
3691	6.238311525
3692	6.238193466
3693	6.238079756
3694	6.237899196
3695	6.237710487
3696	6.23757301
3697	6.23744333
3698	6.237266038
3699	6.237197967
3700	6.237057388
3701	6.236932166
3702	6.236862021
3703	6.236793806
3704	6.236617823
3705	6.236473891
3706	6.236317
3707	6.236222996
3708	6.236112912
3709	6.235952317
3710	6.235854396
3711	6.235750119
3712	6.235640773
3713	6.235495528
3714	6.235356945
3715	6.235263686
3716	6.235102405
3717	6.234989307
3718	6.234872678
3719	6.234787248
3720	6.234627307
3721	6.234532209
3722	6.234408517
3723	6.234268677
3724	6.23402853
3725	6.233924224
3726	6.233890917
3727	6.233764842
3728	6.233613807
3729	6.233523479
3730	6.233461465
3731	6.233404473
3732	6.233204479
3733	6.233059077
3734	6.232900193
3735	6.232781569
3736	6.23269086
3737	6.232629111
3738	6.232534957
3739	6.232425209
3740	6.232305553
3741	6.232199289
3742	6.232158669
3743	6.232049
3744	6.231946595
3745	6.231846401
3746	6.231778761
3747	6.231636181
3748	6.231508364
3749	6.231357621
3750	6.231251986
3751	6.231131642
3752	6.230969775
3753	6.230797971
3754	6.230692693
3755	6.230565526
3756	6.230415057
3757	6.230295249
3758	6.230219363
3759	6.230115726
3760	6.229985559
3761	6.229818587
3762	6.22972375
3763	6.229602573
3764	6.229451002
3765	6.22934418
3766	6.229196385
3767	6.229098612
3768	6.228951827
3769	6.228883426
3770	6.228782316
3771	6.228702191
3772	6.228569485
3773	6.228483016
3774	6.228323241
3775	6.228225329
3776	6.228114973
3777	6.227994252
3778	6.227945207
3779	6.227789609
3780	6.227690209
3781	6.227577773
3782	6.227412664
3783	6.227322996
3784	6.227209978
3785	6.227083682
3786	6.226974278
3787	6.226842218
3788	6.226693711
3789	6.226594273
3790	6.22643912
3791	6.226310899
3792	6.226189767
3793	6.226163469
3794	6.226041945
3795	6.225864176
3796	6.225716694
3797	6.225573928
3798	6.225454554
3799	6.225344003
3800	6.225223623
3801	6.225126738
3802	6.224913331
3803	6.22484142
3804	6.224770033
3805	6.224614119
3806	6.224468084
3807	6.224342819
3808	6.22420123
3809	6.224099369
3810	6.223987159
3811	6.223865901
3812	6.223785795
3813	6.223697757
3814	6.223580971
3815	6.223453206
3816	6.223343215
3817	6.22330944
3818	6.223277676
3819	6.223142997
3820	6.223034123
3821	6.222901365
3822	6.222781304
3823	6.222636878
3824	6.222513916
3825	6.222435835
3826	6.2223446
3827	6.222245527
3828	6.222119861
3829	6.221960184
3830	6.221853819
3831	6.221777419
3832	6.221596537
3833	6.221514835
3834	6.221350047
3835	6.221234475
3836	6.221144412
3837	6.221036776
3838	6.220947884
3839	6.220850704
3840	6.220711689
3841	6.220611213
3842	6.220498154
3843	6.220344592
3844	6.220139277
3845	6.219965324
3846	6.219826999
3847	6.219777902
3848	6.219619544
3849	6.219526049
3850	6.219403152
3851	6.219295226
3852	6.21923502
3853	6.219131108
3854	6.219055416
3855	6.218947223
3856	6.218822768
3857	6.218690652
3858	6.21857344
3859	6.218477997
3860	6.218376242
3861	6.218288481
3862	6.218187804
3863	6.218176998
3864	6.218062509
3865	6.217907171
3866	6.217743725
3867	6.217580649
3868	6.217443905
3869	6.217350785
3870	6.217230785
3871	6.217154475
3872	6.2170537
3873	6.217014082
3874	6.216920334
3875	6.216780297
3876	6.216671048
3877	6.216601376
3878	6.216502283
3879	6.216454612
3880	6.216344821
3881	6.216197826
3882	6.21610509
3883	6.216062382
3884	6.215943369
3885	6.215879742
3886	6.215762285
3887	6.215665572
3888	6.215618226
3889	6.215530827
3890	6.215424344
3891	6.215326224
3892	6.215202387
3893	6.21508385
3894	6.214985211
3895	6.214856455
3896	6.21477167
3897	6.214648623
3898	6.21452865
3899	6.214474538
3900	6.214367219
3901	6.21423929
3902	6.21420294
3903	6.214052989
3904	6.213953065
3905	6.213857965
3906	6.213769326
3907	6.213616896
3908	6.213496717
3909	6.213411179
3910	6.213303758
3911	6.213216897
3912	6.213119473
3913	6.212971657
3914	6.212913307
3915	6.21282902
3916	6.212771475
3917	6.212708415
3918	6.212623172
3919	6.212534288
3920	6.212341953
3921	6.212182085
3922	6.212105529
3923	6.211989814
3924	6.211881842
3925	6.211747386
3926	6.211608365
3927	6.211512114
3928	6.211442813
3929	6.211321113
3930	6.211224661
3931	6.211147638
3932	6.211070317
3933	6.210993084
3934	6.210890918
3935	6.210778246
3936	6.210624136
3937	6.21052669
3938	6.210456867
3939	6.210329078
3940	6.21015646
3941	6.210071649
3942	6.210038157
3943	6.209948117
3944	6.209881727
3945	6.209793629
3946	6.209719551
3947	6.209661937
3948	6.209535232
3949	6.209418559
3950	6.209365828
3951	6.209281001
3952	6.209114618
3953	6.209030478
3954	6.20890054
3955	6.208868531
3956	6.208785274
3957	6.208656002
3958	6.208521513
3959	6.208366529
3960	6.208277893
3961	6.208135674
3962	6.208029214
3963	6.207974894
3964	6.20786999
3965	6.2078481
3966	6.207749365
3967	6.207587055
3968	6.207464557
3969	6.207330446
3970	6.207147191
3971	6.206988175
3972	6.206890355
3973	6.206781304
3974	6.206710609
3975	6.206599185
3976	6.206449514
3977	6.206328537
3978	6.206239145
3979	6.206141391
3980	6.206004399
3981	6.20590145
3982	6.205835981
3983	6.205656434
3984	6.205514483
3985	6.20539492
3986	6.205205378
3987	6.205117892
3988	6.204955483
3989	6.204867275
3990	6.204772541
3991	6.204701942
3992	6.2045995
3993	6.204523299
3994	6.20443795
3995	6.204350065
3996	6.20423325
3997	6.204050233
3998	6.203944603
3999	6.203796671
4000	6.203711242
4001	6.203631637
4002	6.20345219
4003	6.203331699
4004	6.20324353
4005	6.203129222
4006	6.20297038
4007	6.202876075
4008	6.202701169
4009	6.202573029
4010	6.202572773
4011	6.202428384
4012	6.202300443
4013	6.202220097
4014	6.202110218
4015	6.201954174
4016	6.201880864
4017	6.201781857
4018	6.201646259
4019	6.201546756
4020	6.201470842
4021	6.201355109
4022	6.201242452
4023	6.201063806
4024	6.200900827
4025	6.200774767
4026	6.200637414
4027	6.200572368
4028	6.200448372
4029	6.200378506
4030	6.200378001
4031	6.200227246
4032	6.200092906
4033	6.200009133
4034	6.199875882
4035	6.199830593
4036	6.199758004
4037	6.199626837
4038	6.199490092
4039	6.199325852
4040	6.199261394
4041	6.199151697
4042	6.199103993
4043	6.199014981
4044	6.198867031
4045	6.19880445
4046	6.198730351
4047	6.198603301
4048	6.198516524
4049	6.198405963
4050	6.198308387
4051	6.198220795
4052	6.198106612
4053	6.198092017
4054	6.197933282
4055	6.197933033
4056	6.197784746
4057	6.197691465
4058	6.197516257
4059	6.197381537
4060	6.197244478
4061	6.197095069
4062	6.197064894
4063	6.197000043
4064	6.196922889
4065	6.196797482
4066	6.196647021
4067	6.196515834
4068	6.196393016
4069	6.196328192
4070	6.196183943
4071	6.196119195
4072	6.195993268
4073	6.195890274
4074	6.195760453
4075	6.195750426
4076	6.195695706
4077	6.195567158
4078	6.195424728
4079	6.195273798
4080	6.195165107
4081	6.195075832
4082	6.194970104
4083	6.194961387
4084	6.194887625
4085	6.194844706
4086	6.194697374
4087	6.194605345
4088	6.194605103
4089	6.194479173
4090	6.194441399
4091	6.194302352
4092	6.19421348
4093	6.194131509
4094	6.194072977
4095	6.193970992
4096	6.193870098
4097	6.193822112
4098	6.19373609
4099	6.193688577
4100	6.193548297
4101	6.193399469
4102	6.193241617
4103	6.193083493
4104	6.193018646
4105	6.192981076
4106	6.19289534
4107	6.192780942
4108	6.192697961
4109	6.192603657
4110	6.192499138
4111	6.192424546
4112	6.192181967
4113	6.192037572
4114	6.19193656
4115	6.191855185
4116	6.191753353
4117	6.191666038
4118	6.191556639
4119	6.191484984
4120	6.191312785
4121	6.19125806
4122	6.191104679
4123	6.19097769
4124	6.190897775
4125	6.190854416
4126	6.190783618
4127	6.190622
4128	6.190537927
4129	6.19043779
4130	6.190317039
4131	6.190197554
4132	6.189959701
4133	6.189820722
4134	6.189662658
4135	6.189609043
4136	6.189512714
4137	6.189442571
4138	6.1893097
4139	6.189257268
4140	6.189119667
4141	6.188994519
4142	6.188853231
4143	6.188768986
4144	6.188700854
4145	6.188616295
4146	6.188501278
4147	6.188396314
4148	6.188283462
4149	6.188202428
4150	6.188101463
4151	6.188074448
4152	6.188042387
4153	6.187923883
4154	6.187862664
4155	6.187805475
4156	6.187663148
4157	6.187586938
4158	6.187455899
4159	6.187334566
4160	6.187302204
4161	6.187207328
4162	6.1870944
4163	6.187005423
4164	6.186827999
4165	6.186761781
4166	6.186592443
4167	6.186473223
4168	6.18640163
4169	6.186319596
4170	6.186272615
4171	6.186150156
4172	6.186025837
4173	6.185994757
4174	6.185871845
4175	6.185770367
4176	6.185630913
4177	6.185512331
4178	6.185393017
4179	6.185254505
4180	6.185149835
4181	6.185137574
4182	6.185059004
4183	6.18498045
4184	6.184912447
4185	6.184772283
4186	6.184689358
4187	6.184613922
4188	6.184464982
4189	6.184291122
4190	6.184152765
4191	6.183999193
4192	6.183895782
4193	6.183769014
4194	6.183639977
4195	6.183481504
4196	6.183375304
4197	6.18327792
4198	6.183204495
4199	6.183044216
4200	6.182909109
4201	6.182787936
4202	6.182779887
4203	6.182695748
4204	6.182569065
4205	6.1823327
4206	6.18224838
4207	6.182113714
4208	6.182043082
4209	6.181910566
4210	6.18187004
4211	6.181789197
4212	6.1816712
4213	6.181574951
4214	6.18144595
4215	6.181300349
4216	6.18118137
4217	6.181092191
4218	6.180975132
4219	6.180848191
4220	6.180740645
4221	6.180644851
4222	6.180518926
4223	6.18044195
4224	6.18030084
4225	6.180162748
4226	6.18008938
4227	6.179957314
4228	6.17979745
4229	6.179724242
4230	6.179627159
4231	6.179557824
4232	6.179443248
4233	6.179359543
4234	6.179316442
4235	6.179263092
4236	6.179151019
4237	6.178982175
4238	6.178898509
4239	6.178780923
4240	6.178673156
4241	6.178525702
4242	6.178395977
4243	6.178305901
4244	6.178204683
4245	6.178045788
4246	6.177944114
4247	6.177877444
4248	6.1777872
4249	6.177624456
4250	6.177614416
4251	6.177509855
4252	6.177394978
4253	6.177319159
4254	6.177262653
4255	6.177107019
4256	6.176991887
4257	6.176888042
4258	6.176793657
4259	6.17668934
4260	6.176678533
4261	6.176582034
4262	6.176460153
4263	6.176361962
4264	6.176278507
4265	6.176197576
4266	6.176069059
4267	6.175976037
4268	6.175881099
4269	6.175796198
4270	6.175613324
4271	6.175464892
4272	6.175388575
4273	6.175289602
4274	6.175172057
4275	6.175031869
4276	6.174914911
4277	6.174786031
4278	6.17469337
4279	6.174575426
4280	6.174482071
4281	6.174362593
4282	6.174263476
4283	6.174183485
4284	6.174096492
4285	6.174042432
4286	6.173944433
4287	6.173839729
4288	6.173758172
4289	6.173675946
4290	6.173594658
4291	6.173513707
4292	6.173442392
4293	6.173333201
4294	6.173325796
4295	6.173253195
4296	6.173139777
4297	6.173074102
4298	6.172946657
4299	6.172835305
4300	6.172731335
4301	6.172587151
4302	6.172518511
4303	6.172429426
4304	6.172318823
4305	6.172237291
4306	6.172082339
4307	6.172022892
4308	6.171947288
4309	6.171872867
4310	6.171750596
4311	6.171642607
4312	6.171556224
4313	6.171424086
4314	6.171356921
4315	6.171216622
4316	6.171150579
4317	6.171075373
4318	6.171074379
4319	6.170974748
4320	6.170928906
4321	6.170845599
4322	6.170732991
4323	6.170623352
4324	6.17051646
4325	6.170396208
4326	6.170316541
4327	6.170289658
4328	6.170180283
4329	6.17007964
4330	6.169999704
4331	6.169860333
4332	6.169786218
4333	6.169676509
4334	6.169610679
4335	6.169537176
4336	6.169362309
4337	6.16930793
4338	6.169214593
4339	6.16916159
4340	6.169040227
4341	6.168918144
4342	6.168740397
4343	6.168686473
4344	6.168541629
4345	6.168455432
4346	6.168408374
4347	6.168293914
4348	6.168196114
4349	6.168029653
4350	6.167974156
4351	6.167973128
4352	6.167897268
4353	6.167858876
4354	6.167829708
4355	6.167711268
4356	6.167595505
4357	6.16745071
4358	6.167318993
4359	6.167251358
4360	6.167161321
4361	6.167045416
4362	6.166971283
4363	6.166828848
4364	6.1667682
4365	6.166588271
4366	6.166427235
4367	6.166288101
4368	6.166245137
4369	6.166136669
4370	6.166019304
4371	6.165918795
4372	6.165800295
4373	6.165730165
4374	6.165624586
4375	6.165502032
4376	6.165413656
4377	6.165359965
4378	6.165253309
4379	6.165171723
4380	6.165086363
4381	6.164930986
4382	6.164823751
4383	6.164743542
4384	6.16474333
4385	6.164631813
4386	6.164530369
4387	6.164445796
4388	6.164318193
4389	6.164204905
4390	6.164106943
4391	6.163946792
4392	6.163879923
4393	6.163743787
4394	6.16359599
4395	6.163493466
4396	6.16335891
4397	6.163304
4398	6.163187319
4399	6.163111387
4400	6.162991135
4401	6.162886663
4402	6.162830039
4403	6.162725783
4404	6.162616151
4405	6.162531118
4406	6.162428966
4407	6.162346731
4408	6.162238151
4409	6.162154276
4410	6.161988385
4411	6.161915521
4412	6.161800751
4413	6.161728739
4414	6.161639596
4415	6.16151921
4416	6.161439966
4417	6.161334554
4418	6.161208236
4419	6.161052691
4420	6.160918985
4421	6.160815725
4422	6.16072383
4423	6.16064511
4424	6.160599254
4425	6.160498357
4426	6.160356849
4427	6.160271865
4428	6.160143411
4429	6.160018633
4430	6.159924618
4431	6.159799891
4432	6.159657028
4433	6.159547339
4434	6.159431433
4435	6.159328497
4436	6.159246555
4437	6.159193664
4438	6.159095073
4439	6.158980079
4440	6.158810154
4441	6.158747113
4442	6.158620955
4443	6.158503464
4444	6.158402027
4445	6.158297394
4446	6.158168105
4447	6.158086545
4448	6.158058454
4449	6.157932785
4450	6.157849956
4451	6.157701097
4452	6.157617134
4453	6.157507831
4454	6.157436997
4455	6.157388167
4456	6.157224632
4457	6.157123368
4458	6.15703619
4459	6.156936796
4460	6.156883371
4461	6.15672276
4462	6.156572342
4463	6.156476533
4464	6.156307013
4465	6.156240346
4466	6.156121841
4467	6.155991431
4468	6.155845747
4469	6.155817151
4470	6.155686572
4471	6.155604937
4472	6.155475775
4473	6.155350658
4474	6.155270709
4475	6.155162548
4476	6.155069399
4477	6.154944275
4478	6.154858751
4479	6.154828155
4480	6.154722812
4481	6.154641686
4482	6.154566022
4483	6.154480313
4484	6.154403405
4485	6.154274174
4486	6.154176221
4487	6.15416652
4488	6.154037443
4489	6.153865623
4490	6.15376704
4491	6.153697795
4492	6.153614156
4493	6.153439575
4494	6.153336871
4495	6.153243845
4496	6.153157348
4497	6.152952016
4498	6.152850783
4499	6.152782899
4500	6.152640289
4501	6.15254957
4502	6.15248554
4503	6.152377872
4504	6.152297566
4505	6.152206982
4506	6.152150813
4507	6.152052836
4508	6.15190779
4509	6.151833964
4510	6.151716871
4511	6.151579652
4512	6.151450883
4513	6.151299279
4514	6.151210487
4515	6.151050731
4516	6.150925563
4517	6.150796704
4518	6.150723076
4519	6.150716154
4520	6.150588549
4521	6.1504614
4522	6.150329076
4523	6.150244309
4524	6.150191401
4525	6.150046971
4526	6.149970707
4527	6.149844813
4528	6.149844602
4529	6.149786996
4530	6.1496816
4531	6.149604675
4532	6.149483012
4533	6.149370478
4534	6.149259383
4535	6.149215945
4536	6.149165545
4537	6.149093468
4538	6.148945394
4539	6.148776362
4540	6.148679594
4541	6.148643602
4542	6.148577786
4543	6.148521054
4544	6.148431398
4545	6.148288687
4546	6.148189796
4547	6.148090028
4548	6.147994335
4549	6.14787919
4550	6.14773914
4551	6.147657496
4552	6.147553853
4553	6.147454852
4554	6.147351241
4555	6.14722116
4556	6.147114086
4557	6.147107052
4558	6.147054455
4559	6.147009928
4560	6.146884866
4561	6.14675894
4562	6.146717894
4563	6.146597587
4564	6.146492495
4565	6.146475254
4566	6.146295626
4567	6.146135415
4568	6.146016975
4569	6.145942759
4570	6.145847605
4571	6.145724332
4572	6.145688685
4573	6.145600199
4574	6.145477081
4575	6.145384571
4576	6.14531443
4577	6.145231697
4578	6.145143414
4579	6.144998848
4580	6.144883742
4581	6.144814958
4582	6.14472962
4583	6.144614622
4584	6.144549243
4585	6.144443369
4586	6.144317063
4587	6.144208837
4588	6.144162704
4589	6.144100144
4590	6.143953441
4591	6.143860572
4592	6.143843545
4593	6.143737384
4594	6.143615762
4595	6.143458174
4596	6.143391739
4597	6.143318343
4598	6.143196828
4599	6.143073813
4600	6.143034633
4601	6.14296303
4602	6.142836825
4603	6.142719306
4604	6.142620467
4605	6.142502747
4606	6.142502545
4607	6.142389126
4608	6.142307802
4609	6.142230914
4610	6.142166733
4611	6.142013844
4612	6.141913461
4613	6.141789898
4614	6.141660847
4615	6.141590888
4616	6.141476826
4617	6.141415991
4618	6.141315714
4619	6.141193828
4620	6.141004798
4621	6.140917946
4622	6.140840653
4623	6.140729321
4624	6.140637108
4625	6.140552377
4626	6.14046193
4627	6.140304095
4628	6.140200211
4629	6.140139576
4630	6.139961581
4631	6.139829941
4632	6.139738568
4633	6.139576782
4634	6.139466324
4635	6.139379345
4636	6.139265132
4637	6.13913628
4638	6.139040434
4639	6.138949502
4640	6.138855565
4641	6.138771122
4642	6.138673051
4643	6.138569245
4644	6.138458129
4645	6.138346579
4646	6.13824813
4647	6.138149818
4648	6.138014253
4649	6.137945108
4650	6.137867344
4651	6.137726973
4652	6.137633053
4653	6.137520404
4654	6.137513833
4655	6.137433384
4656	6.137295804
4657	6.137201706
4658	6.137122839
4659	6.137102849
4660	6.137026746
4661	6.136902564
4662	6.136774727
4663	6.13670943
4664	6.136619951
4665	6.136536751
4666	6.136461464
4667	6.136350748
4668	6.136295798
4669	6.136177381
4670	6.136072262
4671	6.135956248
4672	6.13586333
4673	6.135712144
4674	6.135606278
4675	6.135598286
4676	6.13553108
4677	6.135361157
4678	6.135264018
4679	6.135128548
4680	6.135064151
4681	6.13499095
4682	6.134854174
4683	6.134821142
4684	6.134743098
4685	6.134639843
4686	6.13460864
4687	6.134518444
4688	6.134500948
4689	6.134410716
4690	6.134298457
4691	6.134232399
4692	6.134100737
4693	6.133994596
4694	6.133892722
4695	6.133763491
4696	6.133658154
4697	6.133483284
4698	6.133313338
4699	6.133221876
4700	6.133094346
4701	6.132975076
4702	6.132838544
4703	6.132699316
4704	6.132585089
4705	6.13249667
4706	6.132371839
4707	6.132304469
4708	6.132142841
4709	6.132037907
4710	6.131922854
4711	6.131829159
4712	6.131740919
4713	6.131629737
4714	6.131486973
4715	6.131424695
4716	6.131232836
4717	6.131177084
4718	6.131056327
4719	6.131006828
4720	6.13089049
4721	6.130729966
4722	6.13064705
4723	6.130493625
4724	6.130448014
4725	6.130365172
4726	6.130282309
4727	6.130206487
4728	6.130044915
4729	6.129925549
4730	6.129836614
4731	6.129728376
4732	6.129622234
4733	6.129538114
4734	6.129454433
4735	6.129361312
4736	6.129271319
4737	6.129216018
4738	6.129148188
4739	6.129042063
4740	6.128971857
4741	6.128847105
4742	6.128698588
4743	6.128589325
4744	6.128507106
4745	6.128404735
4746	6.128300967
4747	6.128145214
4748	6.128128169
4749	6.128011772
4750	6.127886924
4751	6.127751075
4752	6.127678577
4753	6.12755957
4754	6.127453725
4755	6.127386787
4756	6.127259387
4757	6.12712489
4758	6.126998411
4759	6.126923087
4760	6.126872709
4761	6.126764922
4762	6.126673049
4763	6.126588256
4764	6.126587024
4765	6.126482778
4766	6.126367239
4767	6.126313269
4768	6.126227676
4769	6.126119811
4770	6.12601658
4771	6.125912149
4772	6.125790435
4773	6.125678825
4774	6.125536817
